dataset,method,seed,edge_removal_rate,test_macro_f1,giant_component_ratio,bridge_preservation,minority_degree_retention,train_seconds
github,random,2,0.4,0.8042037050960222,0.9118832891246684,0.589582140812822,0.6005186171777095,0.0017205000003741588
github,random,2,0.5,0.8043315713586856,0.8735278514588859,0.4890288112955543,0.5007612981963431,0.0017205000003741588
github,random,2,0.6,0.802267613124974,0.8220159151193634,0.38675825224193855,0.40025455760625106,0.0017205000003741588
github,random,2,0.7,0.8040555466522628,0.7526525198938993,0.29708070978820833,0.3032213635231205,0.0017205000003741588
github,random,2,0.8,0.8048349080395889,0.6415384615384615,0.19881701965273801,0.20280976456399033,0.0017205000003741588
github,random,2,0.9,0.8041770085455038,0.4489389920424403,0.10398778858996374,0.1005067544007511,0.0017205000003741588
github,random,3,0.1,0.8164282849132304,0.983342175066313,0.8962030146918527,0.8981609163407829,0.0017301670004599146
github,random,3,0.2,0.8170493076145183,0.9642440318302388,0.8009921770654456,0.7974162457146612,0.0017301670004599146
github,random,3,0.3,0.8127526672674212,0.9410079575596817,0.7031100934936081,0.6979682302558697,0.0017301670004599146
github,random,3,0.4,0.8181108695786425,0.9096816976127321,0.6000763213127266,0.5978302342653828,0.0017301670004599146
github,random,3,0.5,0.8141578186510684,0.8716976127320955,0.5008586147681741,0.4989531514563171,0.0017301670004599146
github,random,3,0.6,0.8132941514278222,0.820026525198939,0.4008776950963557,0.3990173987585873,0.0017301670004599146
github,random,3,0.7,0.8076506930439515,0.7493899204244032,0.3060484640335814,0.29947420023685667,0.0017301670004599146
github,random,3,0.8,0.810012808437454,0.63684350132626,0.2032054951345163,0.19969308548975537,0.0017301670004599146
github,random,3,0.9,0.8057459218875069,0.44084880636604773,0.09959931310818546,0.10053054326115633,0.0017301670004599146
github,random,4,0.1,0.8160353809072449,0.9840053050397878,0.8965846212554855,0.898946024692781,0.0022926250003365567
github,random,4,0.2,0.8163554759076086,0.9650132625994695,0.797748521274566,0.7982489179768105,0.0022926250003365567
github,random,4,0.3,0.8169925760594703,0.9415915119363395,0.7008204541118107,0.6985867820583833,0.0022926250003365567
github,random,4,0.4,0.8148923727275463,0.9129973474801061,0.6048464033581378,0.5982703523515333,0.0022926250003365567
github,random,4,0.5,0.8103367380960775,0.8741644562334218,0.5035298607136043,0.49850115620328805,0.0022926250003365567
github,random,4,0.6,0.8059837415428158,0.8222015915119364,0.4010684983781721,0.39803007473515045,0.0022926250003365567
github,random,4,0.7,0.8053478121258468,0.7496286472148541,0.2949818736882274,0.2983560064072079,0.0022926250003365567
github,random,4,0.8,0.8096118754765481,0.640132625994695,0.1991986262163709,0.19839645794374336,0.0022926250003365567
github,random,4,0.9,0.8073589784620184,0.4410875331564987,0.09883609998091968,0.09991197074265405,0.0022926250003365567
github,random,5,0.1,0.809824322123155,0.9844297082228116,0.9019271131463461,0.90025455702699,0.0019560830005502794
github,random,5,0.2,0.8048191060887112,0.9651193633952254,0.800801373783629,0.800247430842715,0.0019560830005502794
github,random,5,0.3,0.7995430065585677,0.9428647214854111,0.7038733066208739,0.7013941576100432,0.0019560830005502794
github,random,5,0.4,0.800966740292583,0.913315649867374,0.6035107803854226,0.5981514149548366,0.0019560830005502794
github,random,5,0.5,0.8020126245377963,0.8763660477453581,0.5092539591680977,0.49757324563556277,0.0019560830005502794
github,random,5,0.6,0.8044318535399049,0.8238461538461539,0.40602938370539976,0.3977921446991206,0.0019560830005502794
github,random,5,0.7,0.7983882287676828,0.749867374005305,0.3039496279336005,0.29968832069649254,0.0019560830005502794
github,random,5,0.8,0.8016399146874601,0.6395490716180371,0.20167906887998474,0.20070421908958627,0.0019560830005502794
github,random,5,0.9,0.8022353330082337,0.446631299734748,0.10456019843541309,0.10001903097247197,0.0019560830005502794
github,random,6,0.1,0.8207645623181475,0.9836870026525198,0.8948673917191375,0.9013965328117145,0.001788749999832362
github,random,6,0.2,0.8230303910181959,0.9644827586206897,0.7943140622018698,0.8012823463976215,0.001788749999832362
github,random,6,0.3,0.819850910609337,0.9409018567639257,0.6952871589391337,0.7000142517892889,0.001788749999832362
github,random,6,0.4,0.8153701639105344,0.9102652519893899,0.594733829421866,0.5999476292853473,0.001788749999832362
github,random,6,0.5,0.8150567690288281,0.8718567639257294,0.49379889334096544,0.4992267682356195,0.001788749999832362
github,random,6,0.6,0.8133684801243868,0.8210610079575597,0.3953443999236787,0.39860106262751266,0.001788749999832362
github,random,6,0.7,0.8137832809053092,0.7476392572944297,0.29345544743369584,0.2972972812759073,0.001788749999832362
github,random,6,0.8,0.8113665854042151,0.6375331564986737,0.1942377408891433,0.19941948252111208,0.001788749999832362
github,random,6,0.9,0.815594343942136,0.4423607427055703,0.09730967372638809,0.0988532525166831,0.001788749999832362
github,random,7,0.1,0.8148162347129608,0.9839522546419098,0.9019271131463461,0.9018367061405015,0.001756084000589908
github,random,7,0.2,0.8169050035430891,0.9652254641909814,0.8065254722381225,0.800306871919745,0.001756084000589908
github,random,7,0.3,0.8111343941837705,0.9404509283819629,0.7074985689753863,0.6994789506401993,0.001756084000589908
github,random,7,0.4,0.8123298119332893,0.9119363395225464,0.6122877313489792,0.6002450556410437,0.001756084000589908
github,random,7,0.5,0.8078396952427287,0.8727586206896552,0.5062011066590345,0.49788254915813784,0.001756084000589908
github,random,7,0.6,0.8069717884753849,0.8212201591511936,0.403167334478153,0.3977207712125753,0.001756084000589908
github,random,7,0.7,0.8037119161938018,0.7485941644562334,0.29421866056096163,0.2965716416222576,0.001756084000589908
github,random,7,0.8,0.8062377493580072,0.639840848806366,0.20015264262545315,0.19790873451546423,0.001756084000589908
github,random,7,0.9,0.807714732887758,0.4440053050397878,0.09711887044457165,0.09853207182722934,0.001756084000589908
github,random,8,0.1,0.8106942476528717,0.9848010610079576,0.9028811295554283,0.9001356196302934,0.002048250000370899
github,random,8,0.2,0.8104072112758597,0.9653846153846154,0.8027094066017936,0.7981418577469926,0.002048250000370899
github,random,8,0.3,0.8066194636933651,0.9427320954907161,0.7017744705208929,0.6996455071896839,0.002048250000370899
github,random,8,0.4,0.803470905331205,0.9133952254641909,0.6071360427399352,0.6002926195511951,0.002048250000370899
github,random,8,0.5,0.801770419013311,0.8746684350132626,0.509826369013547,0.4995241393486793,0.002048250000370899
github,random,8,0.6,0.8028554930399148,0.8224933687002652,0.4039305476054188,0.3997668479886311,0.002048250000370899
github,random,8,0.7,0.8005358670585693,0.7495755968169762,0.3016599885518031,0.30009277966068854,0.002048250000370899
github,random,8,0.8,0.8075560913643356,0.636737400530504,0.20015264262545315,0.19938379577783943,0.002048250000370899
github,random,8,0.9,0.8080388517759818,0.4439522546419098,0.1005533295172677,0.09984059725610878,0.002048250000370899
github,random,9,0.1,0.8128424318678769,0.9840318302387268,0.8992558672009159,0.900563860549565,0.0019296669997856952
github,random,9,0.2,0.8123940469995046,0.9637135278514589,0.7937416523564206,0.8009730428750464,0.0019296669997856952
github,random,9,0.3,0.8112213396755733,0.9396286472148541,0.6884182407937417,0.7011800371504073,0.0019296669997856952
github,random,9,0.4,0.8077218315218078,0.9093633952254642,0.5888189276855562,0.6020650795479483,0.0019296669997856952
github,random,9,0.5,0.8025095712285443,0.8719098143236075,0.48941041785918715,0.5007969849396157,0.0019296669997856952
github,random,9,0.6,0.805677489653679,0.8218567639257295,0.395916809769128,0.40015940216463014,0.0019296669997856952
github,random,9,0.7,0.7989381622702026,0.7485145888594165,0.3008967754245373,0.30185333486924487,0.0019296669997856952
github,random,9,0.8,0.7974970765360382,0.6427851458885941,0.2047319213890479,0.20276217303252073,0.0019296669997856952
github,random,9,0.9,0.8010729870091207,0.44289124668435015,0.09788208357183743,0.1006851881171143,0.0019296669997856952
github,resistance_style_proxy,0,0.1,0.8011434256731416,0.6438992042440318,0.0,0.8152240963356183,0.05514795799999206
github,resistance_style_proxy,0,0.2,0.8037345654865538,0.5006366047745358,0.0,0.6619956063385923,0.05514795799999206
github,resistance_style_proxy,0,0.3,0.8045083327332555,0.3962334217506631,0.0,0.5329272625076901,0.05514795799999206
github,resistance_style_proxy,0,0.4,0.8067468846750914,0.3056763925729443,0.0,0.4155048398784569,0.05514795799999206
github,resistance_style_proxy,0,0.5,0.802520103292446,0.23527851458885943,0.0,0.31524790649127343,0.05514795799999206
github,resistance_style_proxy,0,0.6,0.8043422844847106,0.17464190981432362,0.0,0.22583982592292742,0.05514795799999206
github,resistance_style_proxy,0,0.7,0.8053031486783178,0.12644562334217507,0.0,0.1478516274977586,0.05514795799999206
github,resistance_style_proxy,0,0.8,0.8059547371554727,0.08408488063660477,0.0,0.0846973752137209,0.05514795799999206
github,resistance_style_proxy,0,0.9,0.8053099607092242,0.04488063660477454,0.0,0.035413492475805115,0.05514795799999206
github,resistance_style_proxy,1,0.1,0.8021375935119472,0.6438992042440318,0.0,0.8152240963356183,0.05591641599994546
github,resistance_style_proxy,1,0.2,0.7999857207322345,0.5006366047745358,0.0,0.6619956063385923,0.05591641599994546
github,resistance_style_proxy,1,0.3,0.8029020857720193,0.3962334217506631,0.0,0.5329272625076901,0.05591641599994546
github,resistance_style_proxy,1,0.4,0.8037662567474517,0.3056763925729443,0.0,0.4155048398784569,0.05591641599994546
github,resistance_style_proxy,1,0.5,0.804959413381885,0.23527851458885943,0.0,0.31524790649127343,0.05591641599994546
github,resistance_style_proxy,1,0.6,0.8039519900384502,0.17464190981432362,0.0,0.22583982592292742,0.05591641599994546
github,resistance_style_proxy,1,0.7,0.808021960648706,0.12644562334217507,0.0,0.1478516274977586,0.05591641599994546
github,resistance_style_proxy,1,0.8,0.8055229139579938,0.08408488063660477,0.0,0.0846973752137209,0.05591641599994546
github,resistance_style_proxy,1,0.9,0.8073954793036406,0.04488063660477454,0.0,0.035413492475805115,0.05591641599994546
github,resistance_style_proxy,2,0.1,0.803213471217364,0.6438992042440318,0.0,0.8152240963356183,0.050411082999744394
github,resistance_style_proxy,2,0.2,0.80651214541747,0.5006366047745358,0.0,0.6619956063385923,0.050411082999744394
github,resistance_style_proxy,2,0.3,0.8034463145312583,0.3962334217506631,0.0,0.5329272625076901,0.050411082999744394
github,resistance_style_proxy,2,0.4,0.8083887565742245,0.3056763925729443,0.0,0.4155048398784569,0.050411082999744394
github,resistance_style_proxy,2,0.5,0.8037858951044115,0.23527851458885943,0.0,0.31524790649127343,0.050411082999744394
github,resistance_style_proxy,2,0.6,0.8066824954471843,0.17464190981432362,0.0,0.22583982592292742,0.050411082999744394
github,resistance_style_proxy,2,0.7,0.8048556586450031,0.12644562334217507,0.0,0.1478516274977586,0.050411082999744394
github,resistance_style_proxy,2,0.8,0.8057116213385555,0.08408488063660477,0.0,0.0846973752137209,0.050411082999744394
github,resistance_style_proxy,2,0.9,0.8052408379255407,0.04488063660477454,0.0,0.035413492475805115,0.050411082999744394
github,resistance_style_proxy,3,0.1,0.8128467230191434,0.6438992042440318,0.0,0.8152240963356183,0.05153354199956084
github,resistance_style_proxy,3,0.2,0.8119560623481936,0.5006366047745358,0.0,0.6619956063385923,0.05153354199956084
github,resistance_style_proxy,3,0.3,0.8097797776136434,0.3962334217506631,0.0,0.5329272625076901,0.05153354199956084
github,resistance_style_proxy,3,0.4,0.8136544522061464,0.3056763925729443,0.0,0.4155048398784569,0.05153354199956084
github,resistance_style_proxy,3,0.5,0.8106508609936316,0.23527851458885943,0.0,0.31524790649127343,0.05153354199956084
github,resistance_style_proxy,3,0.6,0.8132956991442197,0.17464190981432362,0.0,0.22583982592292742,0.05153354199956084
github,resistance_style_proxy,3,0.7,0.8132347041367507,0.12644562334217507,0.0,0.1478516274977586,0.05153354199956084
github,resistance_style_proxy,3,0.8,0.8136940771932406,0.08408488063660477,0.0,0.0846973752137209,0.05153354199956084
github,resistance_style_proxy,3,0.9,0.8126853604500326,0.04488063660477454,0.0,0.035413492475805115,0.05153354199956084
github,resistance_style_proxy,4,0.1,0.8092151755900985,0.6438992042440318,0.0,0.8152240963356183,0.05094149999968067
github,resistance_style_proxy,4,0.2,0.8037848612385826,0.5006366047745358,0.0,0.6619956063385923,0.05094149999968067
github,resistance_style_proxy,4,0.3,0.8078520215940903,0.3962334217506631,0.0,0.5329272625076901,0.05094149999968067
github,resistance_style_proxy,4,0.4,0.807094082427624,0.3056763925729443,0.0,0.4155048398784569,0.05094149999968067
github,resistance_style_proxy,4,0.5,0.8065736732403399,0.23527851458885943,0.0,0.31524790649127343,0.05094149999968067
github,resistance_style_proxy,4,0.6,0.809384460769214,0.17464190981432362,0.0,0.22583982592292742,0.05094149999968067
github,resistance_style_proxy,4,0.7,0.808346969597736,0.12644562334217507,0.0,0.1478516274977586,0.05094149999968067
github,resistance_style_proxy,4,0.8,0.8061829538789704,0.08408488063660477,0.0,0.0846973752137209,0.05094149999968067
github,resistance_style_proxy,4,0.9,0.8099099231553359,0.04488063660477454,0.0,0.035413492475805115,0.05094149999968067
github,resistance_style_proxy,5,0.1,0.7964800342632202,0.6438992042440318,0.0,0.8152240963356183,0.05070420800075226
github,resistance_style_proxy,5,0.2,0.8041619144494296,0.5006366047745358,0.0,0.6619956063385923,0.05070420800075226
github,resistance_style_proxy,5,0.3,0.8026115936222311,0.3962334217506631,0.0,0.5329272625076901,0.05070420800075226
github,resistance_style_proxy,5,0.4,0.8016785908652595,0.3056763925729443,0.0,0.4155048398784569,0.05070420800075226
github,resistance_style_proxy,5,0.5,0.8020545758987787,0.23527851458885943,0.0,0.31524790649127343,0.05070420800075226
github,resistance_style_proxy,5,0.6,0.802111762738184,0.17464190981432362,0.0,0.22583982592292742,0.05070420800075226
github,resistance_style_proxy,5,0.7,0.8034547685567355,0.12644562334217507,0.0,0.1478516274977586,0.05070420800075226
github,resistance_style_proxy,5,0.8,0.7998634589412131,0.08408488063660477,0.0,0.0846973752137209,0.05070420800075226
github,resistance_style_proxy,5,0.9,0.8021495357517263,0.04488063660477454,0.0,0.035413492475805115,0.05070420800075226
github,resistance_style_proxy,6,0.1,0.8215499790592231,0.6438992042440318,0.0,0.8152240963356183,0.05193825000060315
github,resistance_style_proxy,6,0.2,0.8200704535627813,0.5006366047745358,0.0,0.6619956063385923,0.05193825000060315
github,resistance_style_proxy,6,0.3,0.818346668040496,0.3962334217506631,0.0,0.5329272625076901,0.05193825000060315
github,resistance_style_proxy,6,0.4,0.816013036271481,0.3056763925729443,0.0,0.4155048398784569,0.05193825000060315
github,resistance_style_proxy,6,0.5,0.8169120478085767,0.23527851458885943,0.0,0.31524790649127343,0.05193825000060315
github,resistance_style_proxy,6,0.6,0.8165864769431378,0.17464190981432362,0.0,0.22583982592292742,0.05193825000060315
github,resistance_style_proxy,6,0.7,0.815607787775047,0.12644562334217507,0.0,0.1478516274977586,0.05193825000060315
github,resistance_style_proxy,6,0.8,0.8175462143662594,0.08408488063660477,0.0,0.0846973752137209,0.05193825000060315
github,resistance_style_proxy,6,0.9,0.8203402311512362,0.04488063660477454,0.0,0.035413492475805115,0.05193825000060315
github,resistance_style_proxy,7,0.1,0.8060509030534024,0.6438992042440318,0.0,0.8152240963356183,0.051338749999558786
github,resistance_style_proxy,7,0.2,0.8019234054415689,0.5006366047745358,0.0,0.6619956063385923,0.051338749999558786
github,resistance_style_proxy,7,0.3,0.8018841977583802,0.3962334217506631,0.0,0.5329272625076901,0.051338749999558786
github,resistance_style_proxy,7,0.4,0.8018196533666134,0.3056763925729443,0.0,0.4155048398784569,0.051338749999558786
github,resistance_style_proxy,7,0.5,0.804947180220736,0.23527851458885943,0.0,0.31524790649127343,0.051338749999558786
github,resistance_style_proxy,7,0.6,0.8057972433731515,0.17464190981432362,0.0,0.22583982592292742,0.051338749999558786
github,resistance_style_proxy,7,0.7,0.8066872777290441,0.12644562334217507,0.0,0.1478516274977586,0.051338749999558786
github,resistance_style_proxy,7,0.8,0.8067605570174943,0.08408488063660477,0.0,0.0846973752137209,0.051338749999558786
github,resistance_style_proxy,7,0.9,0.805373474051295,0.04488063660477454,0.0,0.035413492475805115,0.051338749999558786
github,resistance_style_proxy,8,0.1,0.800610966671417,0.6438992042440318,0.0,0.8152240963356183,0.051125000001775334
